SS,mean_MaxHeight,mean_MeanHeight,mean_PercCanopyCoverCut0.1m,mean_PercCanopyCoverCut0.5m,mean_PercCanopyCoverCut1.0m,mean_PercCanopyCoverCut1.5m,mean_PercCanopyDensity,sd_MaxHeight,sd_MeanHeight,sd_PercCanopyCoverCut0.1m,sd_PercCanopyCoverCut0.5m,sd_PercCanopyCoverCut1.0m,sd_PercCanopyCoverCut1.5m,sd_PercCanopyDensity,cv_MaxHeight,cv_MeanHeight,cv_PercCanopyCoverCut0.1m,cv_PercCanopyCoverCut0.5m,cv_PercCanopyCoverCut1.0m,cv_PercCanopyCoverCut1.5m,cv_PercCanopyDensity,kurtosis_MaxHeight,kurtosis_MeanHeight,kurtosis_PercCanopyCoverCut0.1m,kurtosis_PercCanopyCoverCut0.5m,kurtosis_PercCanopyCoverCut1.0m,kurtosis_PercCanopyCoverCut1.5m,kurtosis_PercCanopyDensity,skewness_MaxHeight,skewness_MeanHeight,skewness_PercCanopyCoverCut0.1m,skewness_PercCanopyCoverCut0.5m,skewness_PercCanopyCoverCut1.0m,skewness_PercCanopyCoverCut1.5m,skewness_PercCanopyDensity,strata_00_to_02_returnProportion,strata_02_to_04_returnProportion,strata_04_to_06_returnProportion,strata_06_to_08_returnProportion,strata_08_to_10_returnProportion,strata_10_to_15_returnProportion,strata_15_to_20_returnProportion,strata_20_above_returnProportion,VPD__0.1m_Grid.1x1m.mean,VPD__0.50cm_Grid.1x1m.mean,VPD__1.2m_Grid.1x1m.mean,VPD__10.11m_Grid.1x1m.mean,VPD__100.150cm_Grid.1x1m.mean,VPD__11.12m_Grid.1x1m.mean,VPD__12.13m_Grid.1x1m.mean,VPD__13.14m_Grid.1x1m.mean,VPD__14.15m_Grid.1x1m.mean,VPD__15.16m_Grid.1x1m.mean,VPD__150.200cm_Grid.1x1m.mean,VPD__16.17m_Grid.1x1m.mean,VPD__17.18m_Grid.1x1m.mean,VPD__18.19m_Grid.1x1m.mean,VPD__19.20m_Grid.1x1m.mean,VPD__2.3m_Grid.1x1m.mean,VPD__3.4m_Grid.1x1m.mean,VPD__4.5m_Grid.1x1m.mean,VPD__5.6m_Grid.1x1m.mean,VPD__50.100cm_Grid.1x1m.mean,VPD__6.7m_Grid.1x1m.mean,VPD__7.8m_Grid.1x1m.mean,VPD__8.9m_Grid.1x1m.mean,VPD__9.10m_Grid.1x1m.mean,VPD__Abv200cm_Grid.1x1m.mean,VPD__Abv20m_Grid.1x1m.mean,X,VPD__0.1m_Grid.1x1m.sd,VPD__0.50cm_Grid.1x1m.sd,VPD__1.2m_Grid.1x1m.sd,VPD__10.11m_Grid.1x1m.sd,VPD__100.150cm_Grid.1x1m.sd,VPD__11.12m_Grid.1x1m.sd,VPD__12.13m_Grid.1x1m.sd,VPD__13.14m_Grid.1x1m.sd,VPD__14.15m_Grid.1x1m.sd,VPD__15.16m_Grid.1x1m.sd,VPD__150.200cm_Grid.1x1m.sd,VPD__16.17m_Grid.1x1m.sd,VPD__17.18m_Grid.1x1m.sd,VPD__18.19m_Grid.1x1m.sd,VPD__19.20m_Grid.1x1m.sd,VPD__2.3m_Grid.1x1m.sd,VPD__3.4m_Grid.1x1m.sd,VPD__4.5m_Grid.1x1m.sd,VPD__5.6m_Grid.1x1m.sd,VPD__50.100cm_Grid.1x1m.sd,VPD__6.7m_Grid.1x1m.sd,VPD__7.8m_Grid.1x1m.sd,VPD__8.9m_Grid.1x1m.sd,VPD__9.10m_Grid.1x1m.sd,VPD__Abv200cm_Grid.1x1m.sd,VPD__Abv20m_Grid.1x1m.sd
BG_15_29,10.35600034,6.198513086,83.32507284,68.26067334,65.04937187,63.01864617,82.45813127,6.534205279,4.794799645,21.02518739,31.65272111,33.32755849,34.11012769,20.34139296,63.09583879,77.35402956,25.23272608,46.37036168,51.23425105,54.1270398,24.66875328,1.791599881,2.46184803,5.568021428,2.608771863,2.292489671,2.125402681,5.556836532,-0.002151883,0.568069058,-1.722102455,-0.934836641,-0.807099751,-0.725841776,-1.677732538,0.374024771,0.128747107,0.08101428,0.069569748,0.064296804,0.124398649,0.13942539,0.018523258,0.308123685,0.262202614,0.065901087,0.031120025,0.028304738,0.031324655,0.031211818,0.03074215,0,0.030332489,0.037596349,0.029286166,0.049792561,0.017288101,0.012726073,0.07479013,0.053956978,0.042810648,0.038203632,0.045921072,0.035775143,0.033794605,0.032430905,0.031865899,0.625975233,0.018523258,22,0.318171299,0.293966215,0.118572213,0.07127307,0.066738254,0.073167732,0.074103891,0.073782301,0,0.0745106,0.079048236,0.074038416,0.120419905,0.062887431,0.055551365,0.127417721,0.101210184,0.086486295,0.078906393,0.091480679,0.07481717,0.072478134,0.071242645,0.072074192,0.336652868,0.09524752
BG_15_3,12.29682035,7.946781283,76.14240494,64.45549473,61.18884435,59.12965708,76.94745526,7.844830459,5.850597943,30.83927965,36.84959062,37.89055298,38.34724825,26.5571334,63.79560108,73.62223439,40.50210875,57.17059621,61.92395589,64.85281692,34.51333551,1.740064735,1.94050287,3.644455969,2.000306983,1.781716929,1.677996374,3.903847748,-0.318441441,0.193390103,-1.34138104,-0.703670678,-0.56728914,-0.486573302,-1.294819066,0.343456976,0.085020768,0.051268901,0.044855074,0.051189968,0.140223577,0.226948235,0.057036508,0.285436973,0.234699914,0.058020003,0.030010506,0.029810157,0.033330232,0.036121324,0.040761515,0,0.043662319,0.028209847,0.042882361,0.078602701,0.033476431,0.028324424,0.047484472,0.037536296,0.027407523,0.023861378,0.05073706,0.022391114,0.02246396,0.024385188,0.02680478,0.656543027,0.057036508,23,0.347305854,0.317416516,0.153730804,0.086169408,0.101527936,0.093818476,0.094079192,0.102917803,0,0.104923096,0.098483696,0.104656413,0.156425223,0.095338398,0.086864822,0.137850589,0.119061162,0.093543789,0.084023711,0.130813973,0.078054081,0.076333855,0.080010352,0.083004634,0.369061432,0.161541168
BG_15_30,16.32978601,10.52899929,90.80435704,81.5303126,79.46555947,78.14465835,88.87686659,6.874934255,5.230551547,14.00914904,23.14872025,24.33564985,24.88579167,13.83331758,42.10057775,49.67757525,15.42783793,28.39277749,30.62414713,31.84580007,15.5645874,2.547103542,2.231574667,12.67104237,6.753380871,6.036804222,5.625650295,10.48432126,-0.731639474,-0.299774134,-2.807490387,-2.000461893,-1.858445634,-1.766554681,-2.379188996,0.24078693,0.085987726,0.050078573,0.051099072,0.057893296,0.125282734,0.218478058,0.170393618,0.194250212,0.162169991,0.046536719,0.031065262,0.020328334,0.031272139,0.031465884,0.03147945,0,0.030771487,0.026208385,0.031045926,0.070578973,0.040602556,0.045479116,0.052103389,0.033884337,0.025846308,0.024232266,0.032080221,0.024865243,0.02623383,0.02784744,0.030045855,0.759213073,0.170393618,24,0.227013772,0.210577292,0.088320814,0.074031327,0.048696093,0.074535478,0.075240716,0.077075876,0,0.075652157,0.058474816,0.07612443,0.132571027,0.085914822,0.093766557,0.101237871,0.081427686,0.070157555,0.06527364,0.063875885,0.06492235,0.066174477,0.06904237,0.072324201,0.242834419,0.255128425
BG_15_31,11.65387475,7.452056477,80.04327567,66.92210397,64.58775108,63.25206549,78.07224971,6.537527551,4.923270299,21.49824988,29.06609043,30.58858018,31.40194973,20.40515603,56.09745849,66.06592844,26.85828348,43.43272059,47.35972328,49.64573012,26.136247,1.886754545,1.971626735,5.321282606,2.926455926,2.631907714,2.477891317,5.092627532,-0.290619028,0.104688711,-1.616638582,-0.978886828,-0.891281441,-0.840464214,-1.482204403,0.326079856,0.085542986,0.070306495,0.071698301,0.078316777,0.15026156,0.195924739,0.021869295,0.284133307,0.250218643,0.041946549,0.038672492,0.018673064,0.03755201,0.036697368,0.037339691,0,0.038007802,0.023273485,0.036924147,0.067956616,0.030965241,0.022070933,0.045271544,0.040271442,0.036024471,0.034282024,0.033914665,0.035031414,0.036666887,0.038620673,0.039696104,0.673920148,0.021869295,25,0.292461263,0.267963624,0.101682804,0.080757926,0.059769057,0.081791215,0.082292738,0.085320914,0,0.08896854,0.064443653,0.089540417,0.143675876,0.088577462,0.07557123,0.10238092,0.091727737,0.081679324,0.076255118,0.086192429,0.076221955,0.07787139,0.080744787,0.081868521,0.316501027,0.095054172
BG_15_32,14.11866825,9.179487341,82.01153202,71.82401469,70.91635731,70.39300889,79.38922618,6.192867864,4.922761568,19.41741618,25.41239785,25.96599003,26.31192386,18.35558532,43.86297455,53.62784854,23.6764461,35.38147786,36.61495177,37.37860375,23.12100294,2.577372695,2.378399663,6.212222287,4.009754525,3.849887836,3.754498503,5.620392459,-0.298910212,0.044141962,-1.778199823,-1.270268237,-1.232545959,-1.211435452,-1.547512726,0.245389854,0.062405392,0.067755383,0.073738064,0.090566033,0.188749624,0.182851015,0.088544643,0.222682893,0.206013671,0.022706961,0.048114819,0.008783174,0.047288778,0.047842912,0.045503115,0,0.041963901,0.013923787,0.037760548,0.056295079,0.023531006,0.023300482,0.030623912,0.031781481,0.033550371,0.034205012,0.016669222,0.035333035,0.038405029,0.043702061,0.046863972,0.754610149,0.088544643,26,0.234556145,0.223991946,0.065088435,0.091055692,0.033731512,0.089807036,0.092045888,0.09098343,0,0.089014053,0.045502117,0.087447173,0.128940851,0.073903715,0.074134273,0.077204908,0.075439786,0.076705421,0.074114258,0.046585109,0.074328415,0.077936447,0.084996849,0.089033732,0.248295858,0.212598008
BG_15_33,13.5566089,8.989345735,83.85804213,71.55082187,69.60713959,68.38808315,81.62435279,7.579912489,5.87847837,18.54762941,27.92428802,29.2572713,29.97365361,17.89693021,55.91304246,65.39384003,22.11788988,39.02720792,42.03199768,43.82876699,21.9259689,1.785573477,1.813235416,6.411601662,3.511660272,3.219633774,3.040215256,6.007459319,-0.216288988,0.047595264,-1.822878801,-1.217328114,-1.139130831,-1.0855039,-1.652504078,0.286244349,0.091615296,0.066047556,0.059177569,0.062333187,0.126247205,0.199508978,0.108825867,0.244467757,0.215000521,0.041776593,0.032608279,0.017347747,0.031698058,0.031015999,0.030924869,0,0.031751184,0.024428846,0.033325447,0.067122101,0.033735896,0.03357435,0.050328857,0.041286439,0.034537084,0.031510472,0.029467235,0.029374342,0.029803227,0.030510949,0.031822239,0.713755654,0.108825867,27,0.276645955,0.255630695,0.093419189,0.078448957,0.05111343,0.077830266,0.077116775,0.07847955,0,0.080944702,0.06363074,0.084540135,0.13692504,0.083470159,0.082592089,0.107000462,0.094084989,0.081677817,0.075514927,0.068122318,0.070958881,0.07183604,0.073715609,0.077017051,0.300344584,0.220627872
BG_15_34,4.857415617,2.452496393,66.04003815,43.56195215,40.26665296,38.04495116,65.92854572,3.549375935,2.287595618,25.50507431,28.88574903,29.03892181,29.03536381,25.07282533,73.07128348,93.27620722,38.62062322,66.30958349,72.11655223,76.31857296,38.03030245,4.086369908,6.750649688,2.574610955,1.812212666,1.792113028,1.80179077,2.60856313,0.99073112,1.736397721,-0.696415854,-0.009471889,0.10527676,0.187169028,-0.698928361,0.560730238,0.206324817,0.116058086,0.056339473,0.027136937,0.025751593,0.007634651,2.42E-05,0.471565171,0.420187445,0.089165069,0.008503721,0.033583698,0.006721632,0.00584501,0.00468123,0,0.003456764,0.055581372,0.002186929,0.001801811,0.000152215,3.69E-05,0.115334227,0.090990591,0.067494121,0.048563966,0.051377727,0.03384362,0.022495853,0.015705601,0.011431336,0.439269768,2.42E-05,28,0.315057793,0.303184801,0.125936547,0.042764612,0.070427537,0.037800816,0.037729146,0.034278087,0,0.030093415,0.092745513,0.023302454,0.024310869,0.005194692,0.002762149,0.145659079,0.12630289,0.106281494,0.091766269,0.090070576,0.078465564,0.065560013,0.055669003,0.048734193,0.320426603,0.002539969
BG_15_35,11.10747907,6.416140985,70.62340247,56.02643689,53.15181141,51.32721918,69.77101102,7.900398693,5.555021434,26.33414616,33.38947953,34.10878106,34.35525789,25.46853936,71.12683844,86.57885553,37.28813005,59.59593612,64.17237748,66.93379933,36.50303899,1.857071553,2.453346702,2.682384573,1.782560164,1.675545101,1.621896739,2.717058081,0.211009368,0.679222335,-0.854973625,-0.402236928,-0.312930569,-0.253975486,-0.830945417,0.423805717,0.107933236,0.072109941,0.060405388,0.051569356,0.094051994,0.129984234,0.06014014,0.362948806,0.317950737,0.060856912,0.024351396,0.026839395,0.023851938,0.022743185,0.023105476,0,0.022475503,0.034017517,0.023467586,0.046432306,0.020147679,0.017461161,0.061850733,0.046082502,0.038210066,0.033899875,0.044998069,0.031912249,0.028493139,0.026507505,0.025061851,0.576194286,0.06014014,29,0.338517434,0.319550476,0.112860611,0.06375155,0.062306048,0.064050641,0.062545417,0.065249694,0,0.065456622,0.073409752,0.068227806,0.113754166,0.065656518,0.061620295,0.114286483,0.094633205,0.084000434,0.076823499,0.085448658,0.076296244,0.069564274,0.065915198,0.063980312,0.352963888,0.172140032
BG_15_36,13.06723725,7.379464563,74.04984295,60.3721997,58.0253232,56.54467955,73.32532604,7.507344009,5.381204737,23.73200587,31.07973782,31.93020712,32.32122665,22.76078934,57.4516546,72.92134396,32.0486917,51.48021436,55.02805561,57.16050902,31.04082937,1.793269408,2.014881864,3.266154429,2.126381624,2.002640834,1.925134151,3.31123357,-0.293360374,0.321474389,-1.054802496,-0.617030539,-0.551484024,-0.503430253,-1.028088816,0.372284135,0.095474398,0.070702081,0.060308883,0.053573646,0.104098316,0.18069938,0.062859166,0.320431198,0.28118582,0.051852937,0.02518899,0.022999846,0.025258545,0.026573052,0.027077729,0,0.028466714,0.028853091,0.029637552,0.062001376,0.031643252,0.028950487,0.052796795,0.042677603,0.036755414,0.033946667,0.039245379,0.031058199,0.029250684,0.027210053,0.026363593,0.627715868,0.062859166,30,0.307718295,0.287094494,0.101337945,0.060107648,0.05611564,0.060403646,0.063562761,0.064243058,0,0.066488113,0.065693909,0.070087701,0.119702835,0.077502948,0.076366624,0.10252606,0.087582498,0.078038287,0.073558275,0.07407046,0.068728999,0.066499107,0.062865484,0.062528975,0.325863489,0.161412536
BG_15_37,3.222875891,1.533476625,48.88863196,26.37486274,23.24398771,21.20292477,48.81037466,3.497275712,2.031452253,27.26882371,28.26672058,27.64720092,27.09265857,26.94346843,108.5141293,132.4736367,55.77743253,107.1729581,118.9434501,127.7779309,55.20029013,4.876401833,8.232174563,1.914239335,2.460001654,2.756986808,3.030840147,1.924579271,1.52205702,2.221036431,0.020688369,0.840324794,1.002962405,1.128010869,0.002321404,0.742172508,0.13299439,0.052577079,0.029784371,0.019923204,0.0199392,0.002609251,0,0.658043162,0.600496396,0.084129348,0.007363857,0.035368839,0.005596988,0.00423023,0.002748125,0,0.001569132,0.048760509,0.000712227,0.000327515,3.77E-07,0,0.083265456,0.049728934,0.030730262,0.021846817,0.057546767,0.016636169,0.013148202,0.010772018,0.009151185,0.257827494,0,31,0.333445313,0.335704904,0.129573788,0.038116101,0.070811795,0.033874739,0.029866811,0.024182375,0,0.018765456,0.089993604,0.012462908,0.009086563,9.90E-05,0,0.139081654,0.103137135,0.077633583,0.064816556,0.092677694,0.055526307,0.048863762,0.044301835,0.041670943,0.314342212,0
BG_15_38,4.227728816,2.056764323,64.83148957,34.76369215,30.71290137,28.37997169,65.05939592,4.196957132,2.455511688,25.42380577,31.09932246,30.85243231,30.37680846,24.97543062,99.27214622,119.3871199,39.21521153,89.45920451,100.4543073,107.0360774,38.38866049,3.562907053,6.287199273,2.323200353,1.858541934,1.990498068,2.128204294,2.358412402,1.153395692,1.821873538,-0.526535431,0.438551739,0.590050019,0.694162262,-0.537448846,0.688913516,0.126607436,0.072939173,0.042129709,0.025746546,0.032523084,0.011140544,0,0.614790801,0.554456996,0.074122716,0.009326831,0.033148359,0.008283144,0.007816467,0.007096641,0,0.005415176,0.040974357,0.003538251,0.002121452,6.57E-05,0,0.072389284,0.054218151,0.04144806,0.031491113,0.060333806,0.023868509,0.0182612,0.014332534,0.011414011,0.311086489,0,32,0.343126297,0.341341525,0.122991474,0.042943838,0.070841476,0.041447348,0.041738198,0.041759102,0,0.036255598,0.082911845,0.030107685,0.026542506,0.003520979,0,0.124254905,0.105072753,0.088902555,0.077223091,0.100971188,0.067039508,0.058058301,0.052103354,0.045953379,0.328901114,0
BG_15_39,6.19715343,3.337763333,67.37676331,46.03864335,43.10088837,41.46596547,67.42585229,5.001768708,3.242529536,28.8651038,34.82893394,35.14686654,35.16809889,28.14314629,80.7107451,97.14677803,42.84133339,75.65152098,81.54557336,84.81196202,41.73940015,1.970816105,3.162168389,2.351417341,1.524307685,1.501560172,1.505774222,2.41427532,0.386254542,0.971879561,-0.723916645,-0.020155278,0.077025378,0.13819915,-0.734096055,0.545377887,0.118420159,0.093912048,0.077226977,0.063571995,0.080270741,0.021197144,2.31E-05,0.48881653,0.443183275,0.056561358,0.026631708,0.024074596,0.022527309,0.017883474,0.01322825,0,0.009608325,0.032486763,0.006291187,0.004902976,0.000334256,6.04E-05,0.063677483,0.054742676,0.049631273,0.044280776,0.045633256,0.04039397,0.036833007,0.033388824,0.030183171,0.454622117,2.31E-05,33,0.361290191,0.352520821,0.108863345,0.071494159,0.060845768,0.067336567,0.061518133,0.053946763,0,0.047072036,0.073879912,0.039083748,0.040252223,0.008043399,0.003232247,0.115967357,0.101076347,0.092898653,0.084639547,0.090380062,0.081008609,0.078606681,0.075949059,0.073455207,0.362831298,0.002916451
BG_15_4,6.116384205,3.891751976,63.38605548,46.17517446,43.83538849,42.27767173,63.66607718,5.444528958,4.041007573,32.62220734,37.19779389,37.39174198,37.42494607,30.2501411,89.01548326,103.8351775,51.46590539,80.55799318,85.30035497,88.52177647,47.51375056,2.190788861,3.340371945,2.106298581,1.516535446,1.520700204,1.538974318,2.22386486,0.598805381,1.091401511,-0.578657576,0.066444104,0.153122367,0.21761226,-0.567936743,0.490879534,0.127432308,0.096849969,0.077960308,0.05897834,0.092778376,0.054920215,0.000200958,0.425250835,0.384740124,0.0656287,0.024765485,0.02664321,0.023675331,0.021528995,0.022808566,0,0.019064876,0.038985491,0.015961381,0.015989738,0.003045759,0.00085846,0.070399796,0.057032512,0.0511195,0.045730469,0.040510711,0.042295835,0.035664473,0.032014792,0.026963547,0.50912047,0.000200958,34,0.386137799,0.374665108,0.143038594,0.088586273,0.082416034,0.088628795,0.087211595,0.094909334,0,0.08406638,0.104475727,0.079043209,0.083426671,0.032787972,0.015170486,0.146373453,0.126756889,0.123597021,0.111642591,0.10873552,0.109323648,0.100796121,0.099563561,0.088499341,0.394609632,0.007467913
BG_15_40,8.906329585,5.325860036,74.40983744,58.04958619,56.16810817,55.01495563,73.81225222,6.224302018,4.483445576,27.01981175,34.6632545,35.22830417,35.51771949,25.9755642,69.88627535,84.18256481,36.31214995,59.71318105,62.71940665,64.56011659,35.19139901,2.111230566,2.849225058,3.287287379,1.824108068,1.729677615,1.67647014,3.391372909,0.249790459,0.740866081,-1.146064994,-0.511864436,-0.443442474,-0.398366288,-1.149548827,0.405342407,0.110677412,0.095576761,0.086679078,0.082256603,0.12220514,0.086137243,0.011125363,0.36204062,0.332058895,0.043301787,0.036359427,0.017083281,0.032242146,0.028229077,0.025374491,0,0.022736001,0.026218506,0.019797067,0.029314691,0.008654809,0.005634676,0.057563363,0.053114049,0.049086866,0.046489895,0.029981725,0.043869513,0.042809565,0.041811139,0.040445465,0.594657597,0.011125363,35,0.343864146,0.332944031,0.097502201,0.082024631,0.051472429,0.077770511,0.072911819,0.070425927,0,0.067798866,0.068595862,0.064211326,0.09365551,0.043552342,0.035125927,0.116163793,0.104663369,0.095877773,0.091237582,0.073103525,0.086328888,0.085774661,0.086645975,0.087325029,0.354949583,0.074152321
BG_15_41,3.534829439,2.008655397,54.49128871,28.76423397,24.94043145,22.89235251,54.1142665,4.599924879,3.077879813,32.20810301,32.44383286,31.94780124,31.40526907,31.7736151,130.1314521,153.2308537,59.10688437,112.7922715,128.0964257,137.1867266,58.71578264,4.607222238,7.960845999,1.72664319,2.182878829,2.506602039,2.763893051,1.746244816,1.553071518,2.177807944,-0.24237859,0.787900618,0.983982029,1.107532902,-0.250737046,0.729543345,0.091716302,0.04782073,0.035315446,0.027947304,0.050226143,0.015827512,0.001603223,0.662471935,0.60169249,0.067071412,0.011827231,0.031039507,0.014100768,0.012847268,0.011450876,0,0.006276937,0.036031905,0.003854126,0.003906359,0.001061437,0.000728653,0.05544961,0.036266692,0.026417512,0.021403218,0.060779446,0.018277448,0.017037999,0.014976673,0.01297063,0.270456658,0.001603223,36,0.365771299,0.365301348,0.134561276,0.053470681,0.078739433,0.070635822,0.067018469,0.066801803,0,0.046125476,0.086610093,0.038868887,0.048800188,0.027035944,0.023071035,0.119221452,0.092504046,0.076765985,0.068746056,0.115185124,0.063845142,0.061997744,0.057222479,0.053472051,0.351342779,0.033257261
BG_15_42,7.328369403,4.335137785,70.18499503,48.96252792,44.55523975,42.675186,69.27348986,6.173041522,4.249786146,29.66326381,35.72201079,36.63911909,36.97308807,28.96667074,84.23485747,98.03116663,42.26439539,72.95785637,82.23301972,86.63837592,41.81494364,1.938743515,3.300279243,2.829408982,1.506415597,1.414602091,1.396643057,2.868744835,0.33287183,0.858913627,-1.006731217,-0.16366387,0.010618451,0.079896935,-0.994176165,0.52441143,0.074398027,0.066866361,0.067813313,0.070221725,0.13062264,0.060284796,0.005381714,0.477132146,0.418868055,0.047279285,0.03559057,0.024413221,0.034949954,0.032179628,0.027902489,0,0.022425698,0.022866064,0.015932211,0.01757815,0.002940529,0.001408208,0.039328962,0.035069065,0.033433197,0.033433164,0.058264092,0.03368693,0.034126383,0.034676792,0.035544934,0.475588573,0.005381714,37,0.377543436,0.358675281,0.113472497,0.086062229,0.071018094,0.089010299,0.08565138,0.079891791,0,0.073206272,0.066479282,0.06461839,0.080635536,0.030246448,0.024542763,0.093861031,0.083271514,0.077019789,0.075750729,0.12153683,0.075438475,0.07676866,0.078709318,0.082381105,0.385089298,0.064239108
BG_15_43,9.723889715,6.390593577,65.50932805,52.64483376,50.69947798,49.62486063,63.64707878,7.602067899,5.516133342,32.9766023,37.22708915,37.8212077,38.07948493,31.71196729,78.17928958,86.31644737,50.33878882,70.71366076,74.59881089,76.73469395,49.82470194,1.730090076,2.000445652,2.105001797,1.504400593,1.43290242,1.397765063,2.152789001,0.103367462,0.390988469,-0.75084341,-0.33752209,-0.270623813,-0.231233281,-0.730183479,0.420766903,0.054693727,0.055352793,0.066443041,0.077119844,0.144257532,0.137996375,0.043369792,0.387693392,0.355161116,0.033073511,0.038439551,0.016159093,0.039338574,0.035306923,0.031172485,0,0.027761704,0.016914418,0.025506007,0.04592098,0.020229339,0.018578346,0.028815951,0.025877776,0.026354916,0.028997877,0.032532276,0.032174655,0.034268386,0.037588953,0.039530891,0.5792331,0.043369792,38,0.380718258,0.365889087,0.099698956,0.086827226,0.060457436,0.09772171,0.091344808,0.088446996,0,0.084090037,0.0601464,0.079656888,0.128215233,0.077149992,0.071956719,0.086914249,0.076791215,0.074848788,0.077435844,0.089868605,0.080609671,0.081572687,0.085714309,0.088315551,0.389397596,0.146717185
BG_15_44,3.877817004,2.094678597,55.62609986,27.10618615,24.59698824,23.35155607,55.31340924,4.941857713,2.953263244,30.78445285,33.43852172,32.61622433,32.12177248,30.34018802,127.4391676,140.988849,55.34174232,123.3612192,132.6025122,137.5573105,54.85141566,3.973850123,6.757632499,1.756623475,2.049398316,2.273488137,2.406331825,1.782271813,1.261689469,1.790215987,-0.228161983,0.789331048,0.920307852,0.988971209,-0.238340069,0.723052994,0.065216343,0.056303435,0.055014216,0.044104904,0.0411854,0.011460474,0.003662239,0.686010355,0.650136274,0.03704264,0.015675669,0.017498907,0.012041523,0.008099198,0.00536901,0,0.006171335,0.019543733,0.002248567,0.001906621,0.000561256,0.000572695,0.03537488,0.029841464,0.028252199,0.028051237,0.035874081,0.027699612,0.027314604,0.024200987,0.019903916,0.276947009,0.003662239,39,0.373332482,0.38125821,0.098963655,0.058445783,0.06010077,0.050906118,0.042943656,0.037185156,0,0.054673216,0.06243806,0.028626633,0.026995388,0.01552466,0.015982954,0.094202975,0.081975247,0.076574591,0.074656393,0.09291523,0.07414808,0.07502637,0.071318578,0.064275895,0.357932929,0.0476728
BG_15_45,5.448238364,2.885288585,62.47313478,38.36610833,35.60488044,34.15093504,62.47124342,5.4352505,3.268422099,30.80984004,35.95386787,35.52586267,35.17838845,30.43869752,99.7616135,113.2788628,49.31694263,93.71257455,99.77807042,103.008566,48.72433436,3.006461542,4.62136281,1.963231493,1.541516992,1.614121897,1.670315221,1.995148399,0.863835838,1.347394028,-0.487986789,0.307270243,0.4116943,0.471530564,-0.501068682,0.612564519,0.106377428,0.081810834,0.062391061,0.048742986,0.060130773,0.026309748,0.001672659,0.563534104,0.522578893,0.049030415,0.019280328,0.020580116,0.016467547,0.013152766,0.011230132,0,0.00871053,0.028450299,0.005494162,0.008637037,0.002530228,0.00093779,0.057474195,0.048903233,0.044093556,0.037717278,0.040955212,0.032952184,0.029438877,0.025900812,0.022842174,0.387435485,0.001672659,40,0.379987106,0.3816951,0.107223789,0.063274054,0.059464041,0.059791924,0.056589494,0.056553407,0,0.051849212,0.073164307,0.03756841,0.058435702,0.034493487,0.020949436,0.118327487,0.104356499,0.095918504,0.084941096,0.090645684,0.07889959,0.074213069,0.069852563,0.066975427,0.3705942,0.026424092
BG_15_46,4.866509818,2.564992078,52.71584097,31.35061817,28.74090817,27.17978496,52.62950909,5.5594306,3.349156057,30.19133615,33.07988789,32.6684035,32.24920489,29.71033465,114.2385572,130.5717895,57.27184768,105.5159031,113.6651747,118.651435,56.45185593,3.877517193,5.982723903,1.747644996,1.895569472,2.047380296,2.172901883,1.769342052,1.228848171,1.737942539,-0.073151968,0.607673544,0.725636945,0.804515286,-0.092120724,0.670619881,0.098664506,0.067393085,0.046386282,0.03397449,0.047876853,0.030153169,0.004931739,0.615283879,0.571025703,0.055336003,0.013852355,0.024455951,0.01177909,0.011136839,0.01110857,0,0.009966433,0.030880052,0.006947598,0.008418848,0.003219662,0.001600627,0.055379199,0.043285307,0.037036356,0.030356729,0.044258176,0.025203043,0.02118324,0.018134892,0.015839599,0.329380123,0.004931739,41,0.372876441,0.374411475,0.113965561,0.054285951,0.065093337,0.050059833,0.052006964,0.057266777,0,0.058569425,0.076062442,0.045490881,0.056932953,0.036145515,0.025396791,0.115362667,0.097012846,0.087236578,0.077055624,0.095107539,0.069908176,0.064500184,0.059139099,0.056875186,0.360216912,0.051605412
BG_15_47,3.429597369,1.687410949,52.39967034,25.73127598,22.87708161,21.38620879,52.22718767,4.293932443,2.37251496,28.16949834,30.93905564,30.41380295,29.8769921,27.82472049,125.2022317,140.6008987,53.75892282,120.2391038,132.9444178,139.7021435,53.27631399,6.534498983,8.418634177,1.869144997,2.536449865,2.833452352,3.058942263,1.880109112,1.791875901,2.173448405,0.002977498,0.955839097,1.104222214,1.197149242,-0.012473043,0.747716186,0.101504986,0.063519679,0.034739575,0.019460554,0.022320958,0.009055367,0.0016827,0.69492898,0.647861256,0.052787207,0.007549723,0.023512952,0.005723365,0.004776294,0.004271576,0,0.003232272,0.029274255,0.001999113,0.002051154,0.000872473,0.000900355,0.055180942,0.046324044,0.036816043,0.026703636,0.047067725,0.02003873,0.014700844,0.01100409,0.008456464,0.252283817,0.0016827,42,0.352276797,0.356693944,0.109906925,0.042203069,0.062114673,0.036319449,0.038299798,0.041015361,0,0.034813158,0.073338313,0.026400571,0.029133122,0.019290477,0.021088432,0.11693652,0.104664824,0.091588466,0.075663697,0.092463219,0.065175624,0.055457569,0.047661506,0.042221052,0.332901253,0.025749665
