"","model","formula","lam(Int)","SElam(Int)","lam(S150.mean_MaxHeight)","SElam(S150.mean_MaxHeight)","lam(S150.sd_PercCanopyDensity)","SElam(S150.sd_PercCanopyDensity)","lam(S150.VPD__10.11m_Grid.1x1m.mean)","SElam(S150.VPD__10.11m_Grid.1x1m.mean)","lam(S150.VPD__100.150cm_Grid.1x1m.mean)","SElam(S150.VPD__100.150cm_Grid.1x1m.mean)","lam(S150.VPD__11.12m_Grid.1x1m.mean)","SElam(S150.VPD__11.12m_Grid.1x1m.mean)","lam(S150.VPD__150.200cm_Grid.1x1m.mean)","SElam(S150.VPD__150.200cm_Grid.1x1m.mean)","lam(S150.VPD__2.3m_Grid.1x1m.mean)","SElam(S150.VPD__2.3m_Grid.1x1m.mean)","lam(S150.VPD__3.4m_Grid.1x1m.mean)","SElam(S150.VPD__3.4m_Grid.1x1m.mean)","lam(S150.VPD__4.5m_Grid.1x1m.mean)","SElam(S150.VPD__4.5m_Grid.1x1m.mean)","lam(S150.VPD__5.6m_Grid.1x1m.mean)","SElam(S150.VPD__5.6m_Grid.1x1m.mean)","lam(S150.VPD__50.100cm_Grid.1x1m.mean)","SElam(S150.VPD__50.100cm_Grid.1x1m.mean)","lam(S150.VPD__6.7m_Grid.1x1m.mean)","SElam(S150.VPD__6.7m_Grid.1x1m.mean)","lam(S150.VPD__7.8m_Grid.1x1m.mean)","SElam(S150.VPD__7.8m_Grid.1x1m.mean)","lam(S150.VPD__8.9m_Grid.1x1m.mean)","SElam(S150.VPD__8.9m_Grid.1x1m.mean)","lam(S150.VPD__9.10m_Grid.1x1m.mean)","SElam(S150.VPD__9.10m_Grid.1x1m.mean)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"96","3/7/9","~1 ~ S150.sd_PercCanopyDensity + S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__3.4m_Grid.1x1m.mean + 1",0.538973115803419,0.56341193272412,NA,NA,0.146370102542849,0.159521337631177,NA,NA,NA,NA,NA,NA,0.340578273295912,0.181030382915012,NA,NA,0.379510434382973,0.17767809912275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.12518276280118,0.632960113778949,NA,NA,0,171.313352648759,207.632431519537,5,98,425.264863039074,3.24302162872902,0.00414331932320422,NA,0.89473696317774
"97","9/16","~1 ~ S150.VPD__3.4m_Grid.1x1m.mean + S150.VPD__9.10m_Grid.1x1m.mean + 1",0.631324061804483,0.622019126809436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.553852259328875,0.112917463548384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.243118169634665,0.139208088248094,-2.19209667621432,0.698526597178676,NA,NA,0,167.696720355069,208.657471996903,4,98,425.314943993806,3.29310258346067,0.00404085683806879,NA,0.898777820015809
"98","1/7/10","~Julian + 1 ~ S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__4.5m_Grid.1x1m.mean + 1",0.529541897769165,0.542567649667449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.494565841169488,0.135363342478793,NA,NA,NA,NA,0.273516599923946,0.136574887018966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.11413148684996,0.609166868685282,0.0833228431760401,0.151141759261331,0,142.325395024055,207.659216315788,5,98,425.318432631576,3.29659122123132,0.00403381443905366,NA,0.902811634454862
"99","12/13/14","~1 ~ S150.VPD__50.100cm_Grid.1x1m.mean + S150.VPD__6.7m_Grid.1x1m.mean + S150.VPD__7.8m_Grid.1x1m.mean + 1",0.592513072040407,0.585045290125703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.340587815366756,0.159303583696328,1.76784111656145,0.448947334889972,-1.61571282950386,0.50919791408403,NA,NA,NA,NA,-2.17339071688654,0.654658508495618,NA,NA,0,135.572213194635,207.667679617931,5,98,425.335359235862,3.31351782551724,0.00399981910796299,NA,0.906811453562825
"100","5/8","~1 ~ S150.VPD__100.150cm_Grid.1x1m.mean + S150.VPD__2.3m_Grid.1x1m.mean + 1",0.512882312938302,0.517667713703091,NA,NA,NA,NA,NA,NA,0.282103605112184,0.192161207765045,NA,NA,NA,NA,0.404319841191642,0.190256613931665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.0667888738652,0.585900403162062,NA,NA,0,146.262715452423,208.678479244808,4,98,425.356958489615,3.33511707927028,0.00395685496993506,NA,0.91076830853276
"101","7/8/10","~1 ~ S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__2.3m_Grid.1x1m.mean + S150.VPD__4.5m_Grid.1x1m.mean + 1",0.486724344917025,0.522557093715533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.704305683982039,0.415030245681888,-0.2427565326373,0.484522567151557,NA,NA,0.35685212643953,0.198137711274652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.06855816636129,0.589000895480266,NA,NA,0,179.320543071579,207.683569567227,5,98,425.367139134454,3.34529772410906,0.0039367644792898,NA,0.91470507301205
"102","11/12/13","~1 ~ S150.VPD__5.6m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + S150.VPD__6.7m_Grid.1x1m.mean + 1",0.517558311844268,0.533942557268106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28300746464502,0.4022084543279,0.369565249860512,0.157309786638639,-0.980683054644229,0.461441113491302,NA,NA,NA,NA,NA,NA,-2.08487222191471,0.601220479644088,NA,NA,0,102.0235934671,207.692110617764,5,98,425.384221235528,3.36237982518298,0.00390328355956832,NA,0.918608356571618
"103","6/7/9","~1 ~ S150.VPD__11.12m_Grid.1x1m.mean + S150.VPD__150.200cm_Grid.1x1m.mean + S150.VPD__3.4m_Grid.1x1m.mean + 1",0.610141267474801,0.60930709311834,NA,NA,NA,NA,NA,NA,NA,NA,-0.159825187463137,0.186448341784533,0.277508100919552,0.206570021679818,NA,NA,0.348345923143668,0.170399565243093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.19446630146273,0.682041342318282,NA,NA,0,231.184198919166,207.695441972534,5,98,425.390883945068,3.36904253472284,0.00389030197240566,NA,0.922498658544024
"104","11/12/15","~1 ~ S150.VPD__5.6m_Grid.1x1m.mean + S150.VPD__50.100cm_Grid.1x1m.mean + S150.VPD__8.9m_Grid.1x1m.mean + 1",0.563348329046636,0.569735681301619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674752923567144,0.159144146018483,0.332399573140906,0.167104090653285,NA,NA,NA,NA,-0.488875787823302,0.231519643342758,NA,NA,-2.1416506161053,0.639196994781323,NA,NA,0,126.23347762159,207.705053004324,5,98,425.410106008647,3.38826459830187,0.00385309125958497,NA,0.926351749803609
"105","9/15","~1 ~ S150.VPD__3.4m_Grid.1x1m.mean + S150.VPD__8.9m_Grid.1x1m.mean + 1",0.596833926288967,0.590027113092697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590960280407288,0.110534984691427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.223717615089795,0.130982634995287,NA,NA,-2.14836471175026,0.664512201446486,NA,NA,0,143.115034869188,208.71895221743,4,98,425.43790443486,3.41606302451487,0.00379990679039936,NA,0.930151656594008
