"","model","formula","lam(Blackspruce_500)","SElam(Blackspruce_500)","lam(Bog_500)","SElam(Bog_500)","lam(Fen_500)","SElam(Fen_500)","lam(Int)","SElam(Int)","lam(Jackpine_500)","SElam(Jackpine_500)","lam(Shrub_500)","SElam(Shrub_500)","lam(Swamp_500)","SElam(Swamp_500)","lam(Tamarack_500)","SElam(Tamarack_500)","lam(Tremblingaspen_500)","SElam(Tremblingaspen_500)","lam(Water_500)","SElam(Water_500)","lam(Whitebirch_500)","SElam(Whitebirch_500)","lam(Whitespruce_500)","SElam(Whitespruce_500)","lam(wtage_500)","SElam(wtage_500)","p(Int)","SEp(Int)","p(Julian)","SEp(Julian)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"11","1/12","~Julian + 1 ~ Whitespruce_500 + 1",NA,NA,NA,NA,NA,NA,0.11931341821281,0.226817505368385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0557466858099272,0.145451382380055,NA,NA,-1.73730586142635,0.294091835326047,-0.998033391125847,0.193018670742533,0,9.2072868271954,179.170498156837,4,98,366.340996313674,1.84368948129338,0.0182508249687357,NA,0.276483907707346
"12","1/4","~Julian + 1 ~ Fen_500 + 1",NA,NA,NA,NA,-0.0412521015469466,0.133906369488267,0.1172384161515,0.22550743254476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.73421090888522,0.2923117803318,-1.0003292946462,0.193233061791782,0,9.05069527432932,179.198828764205,4,98,366.39765752841,1.90035069602942,0.0177410236013407,NA,0.294224931308687
"13","1/8","~Julian + 1 ~ Tamarack_500 + 1",NA,NA,NA,NA,NA,NA,0.111464067720037,0.226051762875174,NA,NA,NA,NA,NA,NA,0.0079159542209296,0.13364465919651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.72684049548338,0.292024756878255,-1.00006832325759,0.193674986460723,0,9.22012994577862,179.246839230581,4,98,366.493678461161,1.99637162878111,0.0169093920307989,NA,0.311134323339486
"14","1/3/5","~Julian + 1 ~ Bog_500 + Jackpine_500 + 1",NA,NA,-0.115687551646022,0.145396620973359,NA,NA,0.128219720645657,0.245728742739301,0.154761047387888,0.138145862581642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.77511011494669,0.315843788559117,-0.960436102529178,0.199237555690654,0,12.7896655977166,178.253791041435,5,98,366.50758208287,2.01027525048971,0.0167922487863499,NA,0.327926572125836
"15","1/3/13","~Julian + 1 ~ Bog_500 + wtage_500 + 1",NA,NA,-0.116874849817768,0.143129707535915,NA,NA,0.107284624507859,0.237294519538455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.178469666132123,0.167308275949854,-1.75014730822978,0.30318413555252,-0.980326063318429,0.195260899284329,0,10.7227531377422,178.27710022287,5,98,366.55420044574,2.0568936133601,0.0164053617395986,NA,0.344331933865434
"16","1/2/5","~Julian + 1 ~ Blackspruce_500 + Jackpine_500 + 1",0.128611377938487,0.159240442434155,NA,NA,NA,NA,0.132563736985882,0.242210836201047,0.175795776568972,0.142470645837053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.77400807699474,0.310971146253539,-0.978868918270843,0.202072479367514,0,12.6538821931254,178.298472298222,5,98,366.596944596444,2.09963776406346,0.0160584652652208,NA,0.360390399130655
"17","1/2/13","~Julian + 1 ~ Blackspruce_500 + wtage_500 + 1",0.136708713691242,0.159683451345124,NA,NA,NA,NA,0.11397229551594,0.233554496450074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.20344021030063,0.169809407548,-1.75387772174146,0.298667795140071,-1.00610828427611,0.19852678928292,0,10.5303925940365,178.301838161092,5,98,366.603676322185,2.10636948980476,0.0160045055346943,NA,0.376394904665349
"18","1/5/13","~Julian + 1 ~ Jackpine_500 + wtage_500 + 1",NA,NA,NA,NA,NA,NA,0.0789790285477922,0.239508947755372,0.123682193696073,0.146098898964506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.135357902078761,0.17454381096751,-1.72442177884476,0.305308204120138,-0.943136858506561,0.199953135650608,0,12.643379268044,178.310982271145,5,98,366.62196454229,2.12465770990997,0.0158588256462944,NA,0.392253730311644
"19","1/9/13","~Julian + 1 ~ Tremblingaspen_500 + wtage_500 + 1",NA,NA,NA,NA,NA,NA,0.0842680254752045,0.236944323076255,NA,NA,NA,NA,NA,NA,NA,NA,-0.0971687867651317,0.14209973837522,NA,NA,NA,NA,NA,NA,-0.175686945092512,0.168822358255872,-1.72766223617728,0.302730095439645,-0.957952344679019,0.196938037038081,0,11.0372505055737,178.424583871563,5,98,366.849167743126,2.35186091074553,0.0141558018961486,NA,0.406409532207792
"20","1/3/10","~Julian + 1 ~ Bog_500 + Water_500 + 1",NA,NA,-0.13099208300117,0.146201883373386,NA,NA,0.138666072167461,0.23066162226258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.138931358249984,0.164638581746469,NA,NA,NA,NA,NA,NA,-1.76907133851087,0.298261121860919,-1.02050637906782,0.193798632798026,0,9.63793506486305,178.441982914122,5,98,366.883965828243,2.38665899586289,0.0139116347930414,NA,0.420321167000834
"21","1/5/6","~Julian + 1 ~ Jackpine_500 + Shrub_500 + 1",NA,NA,NA,NA,NA,NA,0.0888888473964759,0.241632154691051,0.156328058078449,0.138512743751829,0.0723722591748398,0.118425411746834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.73260615463059,0.309169892808183,-0.935028150620696,0.201918085337089,0,13.5272492038979,178.444952759042,5,98,366.889905518084,2.39259868570372,0.0138703806845906,NA,0.434191547685424
"22","1/9/10","~Julian + 1 ~ Tremblingaspen_500 + Water_500 + 1",NA,NA,NA,NA,NA,NA,0.112656289181823,0.23284397196717,NA,NA,NA,NA,NA,NA,NA,NA,-0.138621086313371,0.147686190417526,-0.157498156683881,0.169020085449351,NA,NA,NA,NA,NA,NA,-1.74795034748989,0.300693534821498,-0.989759732439584,0.195251343299566,0,10.1893247174018,178.457455844475,5,98,366.91491168895,2.41760485656977,0.0136980377840574,NA,0.447889585469482
"23","1/6/13","~Julian + 1 ~ Shrub_500 + wtage_500 + 1",NA,NA,NA,NA,NA,NA,0.0661922515315584,0.234112395658014,NA,NA,0.0775150954783212,0.117617598841728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.182875960037333,0.169147293543666,-1.70667078984771,0.297215467923585,-0.952620042571714,0.198735540476573,0,11.8149675343002,178.461537273855,5,98,366.923074547711,2.42576771533072,0.0136422441465375,NA,0.461531829616019
"24","1/11/13","~Julian + 1 ~ Whitebirch_500 + wtage_500 + 1",NA,NA,NA,NA,NA,NA,0.0837624197980183,0.231262199981148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0879694227927144,0.147292290249421,NA,NA,-0.170492926363919,0.166791933704313,-1.72210085193593,0.295321081332623,-0.975724640313647,0.195209865155166,0,10.104745022702,178.468384260927,5,98,366.936768521854,2.43946168947389,0.0135491549312434,NA,0.475080984547263
"25","1/10/13","~Julian + 1 ~ Water_500 + wtage_500 + 1",NA,NA,NA,NA,NA,NA,0.0824003851016026,0.228705296725695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0872218979082363,0.164551122849532,NA,NA,NA,NA,-0.152593110292755,0.172637112815055,-1.71467470480929,0.292037946865783,-0.982963228959826,0.196446749578208,0,9.78171168463628,178.508618756645,5,98,367.017237513289,2.51993068090917,0.0130148326869871,NA,0.48809581723425
"26","1/5/9","~Julian + 1 ~ Jackpine_500 + Tremblingaspen_500 + 1",NA,NA,NA,NA,NA,NA,0.104886743312551,0.241469273819965,0.139709467748808,0.143901546293948,NA,NA,NA,NA,NA,NA,-0.0655154058204079,0.148681975145753,NA,NA,NA,NA,NA,NA,NA,NA,-1.74695009100854,0.310851296480332,-0.947210890035771,0.19989374865214,0,13.1325430219467,178.523826631413,5,98,367.047653262826,2.5503464304457,0.0128184021725329,NA,0.500914219406783
"27","1/4/5","~Julian + 1 ~ Fen_500 + Jackpine_500 + 1",NA,NA,NA,NA,-0.0558101299407998,0.138524496250669,0.105685959417396,0.240249330466626,0.161413889866165,0.139532251770761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74527558369106,0.308950001606148,-0.950783628810944,0.199656413507094,0,11.9931168543902,178.536269315714,5,98,367.072538631429,2.57523179904859,0.0126598950133283,NA,0.513574114420111
"28","1/5/10","~Julian + 1 ~ Jackpine_500 + Water_500 + 1",NA,NA,NA,NA,NA,NA,0.0993184064595217,0.234658669409906,0.132021235414724,0.152069890814174,NA,NA,NA,NA,NA,NA,NA,NA,-0.0662221163509581,0.171686335919712,NA,NA,NA,NA,NA,NA,-1.73368737732717,0.301812160101363,-0.965246188296585,0.201784300169756,0,11.6118309718595,178.542402224877,5,98,367.084804449753,2.58749761737317,0.0125824906268576,NA,0.526156605046969
"29","1/7/13","~Julian + 1 ~ Swamp_500 + wtage_500 + 1",NA,NA,NA,NA,NA,NA,0.0919942598600124,0.233967926577031,NA,NA,NA,NA,-0.0630533757517335,0.134657001480554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.177502965704296,0.168031593636952,-1.72891952544206,0.299107287624927,-0.973935978853236,0.195311392414244,0,10.2918102746068,178.545687764888,5,98,367.091375529776,2.59406869739547,0.0125412181887139,NA,0.538697823235683
"30","1/6/10","~Julian + 1 ~ Shrub_500 + Water_500 + 1",NA,NA,NA,NA,NA,NA,0.0891028884248771,0.228524215353359,NA,NA,0.105913991084738,0.119899022349385,NA,NA,NA,NA,NA,NA,-0.15845081568575,0.172781998418671,NA,NA,NA,NA,NA,NA,-1.71812365257764,0.292888603590879,-0.984225507270848,0.197314818795562,0,11.4359048176118,178.55527568789,5,98,367.110551375781,2.61324454340075,0.0124215485626915,NA,0.551119371798374
"31","1/4/13","~Julian + 1 ~ Fen_500 + wtage_500 + 1",NA,NA,NA,NA,-0.0588266055552003,0.136249368721167,0.0853637653489451,0.232161902110385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.185960994110948,0.169717292144843,-1.72164716298821,0.296694758072516,-0.971981776719523,0.195509852716056,0,10.0547135302946,178.567371289195,5,98,367.134742578391,2.63743574601045,0.0122722074696054,NA,0.56339157926798
"32","1/5/7","~Julian + 1 ~ Jackpine_500 + Swamp_500 + 1",NA,NA,NA,NA,NA,NA,0.107364302356909,0.2400009865342,0.148931623132397,0.1416481324603,NA,NA,-0.0375241349849842,0.136082095271446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74496900307294,0.308326923920292,-0.954834487717726,0.199467309958959,0,12.1306868251543,178.582319336694,5,98,367.164638673389,2.66733184100838,0.0120901261995724,NA,0.575481705467552
"33","1/5/11","~Julian + 1 ~ Jackpine_500 + Whitebirch_500 + 1",NA,NA,NA,NA,NA,NA,0.102464843126412,0.237004680064715,0.141565290986834,0.151427267854302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.040521843434361,0.157883620911051,NA,NA,NA,NA,-1.73971325639772,0.304733731131601,-0.957385553909003,0.200166621975062,0,12.257153632979,178.587735670035,5,98,367.175471340071,2.67816450769067,0.0120248190681933,NA,0.587506524535745
"34","1/5/12","~Julian + 1 ~ Jackpine_500 + Whitespruce_500 + 1",NA,NA,NA,NA,NA,NA,0.104772875758318,0.239505692228336,0.151521795595506,0.141353554092423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0290681190387546,0.141619559641756,NA,NA,-1.742078295133,0.307924209477874,-0.953253551905901,0.19920268003552,0,12.0611302251881,178.600748250194,5,98,367.201496500387,2.70418966800679,0.0118693588093539,NA,0.599375883345099
"35","1/5/8","~Julian + 1 ~ Jackpine_500 + Tamarack_500 + 1",NA,NA,NA,NA,NA,NA,0.0996418494195072,0.239223728656362,0.156651610150388,0.139351649478574,NA,NA,NA,NA,-0.000481969668690146,0.134460631850451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.73594214857558,0.306711601700137,-0.95355948912321,0.199565148139387,0,11.9430278911667,178.622479377093,5,98,367.244958754185,2.74765192180519,0.011614206679559,NA,0.610990090024658
"36","1/8/13","~Julian + 1 ~ Tamarack_500 + wtage_500 + 1",NA,NA,NA,NA,NA,NA,0.087148800714965,0.231882968209655,NA,NA,NA,NA,NA,NA,-0.0362624513492087,0.138993263830775,NA,NA,NA,NA,NA,NA,NA,NA,-0.189819852701661,0.174637621183814,-1.72139532649645,0.296201601287939,-0.975256076533969,0.195348022945451,0,10.494123609338,178.632240797129,5,98,367.264481594258,2.76717476187798,0.0115013870654275,NA,0.622491477090086
"37","1/10/11","~Julian + 1 ~ Water_500 + Whitebirch_500 + 1",NA,NA,NA,NA,NA,NA,0.111917149787563,0.224808785331137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12844238615661,0.163572388501154,-0.101633905753678,0.146899281279828,NA,NA,NA,NA,-1.73890838299737,0.290524884473757,-1.01293068855679,0.193512186496128,0,9.05790716428641,178.647596528531,5,98,367.295193057062,2.79788622468209,0.0113261239454818,NA,0.633817601035568
"38","1/3/11","~Julian + 1 ~ Bog_500 + Whitebirch_500 + 1",NA,NA,-0.111685099622209,0.142349678505693,NA,NA,0.141184580498727,0.232398285265812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0912249290817696,0.146874964415153,NA,NA,NA,NA,-1.77397294238281,0.300855049348908,-1.01107475984723,0.192583419834869,0,9.97785095520246,178.660088408982,5,98,367.320176817964,2.82286998558334,0.0111855193952082,NA,0.645003120430776
"39","1/12/13","~Julian + 1 ~ Whitespruce_500 + wtage_500 + 1",NA,NA,NA,NA,NA,NA,0.0828453874800118,0.231704799879283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0123909390521564,0.151122712165673,-0.173244306972546,0.17635512629181,-1.71554446965662,0.295411829807458,-0.973778230428714,0.195397717872018,0,10.1380864019358,178.663403501749,5,98,367.326807003498,2.82950017111739,0.0111484997564375,NA,0.656151620187213
"40","1/3/4","~Julian + 1 ~ Bog_500 + Fen_500 + 1",NA,NA,-0.21887544583091,0.220096426306656,0.13952083461363,0.22227913643035,0.151848159881532,0.232391275005337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78262830730442,0.301437095506406,-1.01799796774522,0.193129362828581,0,11.8929008764651,178.683409972574,5,98,367.366819945149,2.86951311276829,0.0109276739593211,NA,0.667079294146534
"41","1/3/9","~Julian + 1 ~ Bog_500 + Tremblingaspen_500 + 1",NA,NA,-0.102251309375911,0.143051457276931,NA,NA,0.139293032458338,0.236684066558998,NA,NA,NA,NA,NA,NA,NA,NA,-0.0836085246161469,0.143145059704119,NA,NA,NA,NA,NA,NA,NA,NA,-1.77313251638151,0.306260894929508,-0.994260430982579,0.194501543105901,0,10.8544842248081,178.699723450151,5,98,367.399446900302,2.90214006792172,0.0107508518087634,NA,0.677830145955298
"42","1/2/3","~Julian + 1 ~ Blackspruce_500 + Bog_500 + 1",0.0791123523149894,0.154364081537198,-0.105893436028079,0.144147753754165,NA,NA,0.1599845504647,0.234012080386152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.78754371861768,0.302516183394327,-1.03065271090376,0.197326834633064,0,10.1139560108829,178.744577865387,5,98,367.489155730774,2.99184889839358,0.0102792836548953,NA,0.688109429610193
"43","1/2/6","~Julian + 1 ~ Blackspruce_500 + Shrub_500 + 1",0.129481432798177,0.160618621356852,NA,NA,NA,NA,0.130460052841615,0.232187139521156,NA,NA,0.0971356395945346,0.120889449587103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.75818587669804,0.298973487201944,-1.00998470577581,0.199577313204073,0,12.8245452449102,178.751864767977,5,98,367.503729535954,3.00642270357338,0.0102046517641066,NA,0.6983140813743
"44","1/3/6","~Julian + 1 ~ Bog_500 + Shrub_500 + 1",NA,NA,-0.105195656710781,0.145897966191027,NA,NA,0.126444330945137,0.234508524410232,NA,NA,0.0533825268137679,0.119375304590754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.75517332482906,0.301702604952222,-0.992951475046068,0.196754685572315,0,12.1597783856694,178.778981636517,5,98,367.557963273034,3.06065644065404,0.00993165174496462,NA,0.708245733119264
"45","1/7/10","~Julian + 1 ~ Swamp_500 + Water_500 + 1",NA,NA,NA,NA,NA,NA,0.119645966418309,0.226828014428479,NA,NA,NA,NA,-0.0588685049192855,0.13355894266597,NA,NA,NA,NA,-0.118477747847772,0.161362757776444,NA,NA,NA,NA,NA,NA,-1.74203797884127,0.293501029973185,-1.01016045034083,0.19388214973212,0,9.21318725439552,178.811244927698,5,98,367.622489855395,3.12518302301527,0.00961633785562709,NA,0.717862070974891
"46","1/2/9","~Julian + 1 ~ Blackspruce_500 + Tremblingaspen_500 + 1",0.0878839324509045,0.15311127928896,NA,NA,NA,NA,0.140700484207742,0.234491251734213,NA,NA,NA,NA,NA,NA,NA,NA,-0.0950663386867984,0.143877287985186,NA,NA,NA,NA,NA,NA,NA,NA,-1.77042303483159,0.303039847997875,-1.01044797011042,0.199104424504034,0,10.5336420895556,178.829350618601,5,98,367.658701237203,3.16139440482249,0.00944379413990463,NA,0.727305865114796
"47","1/10/12","~Julian + 1 ~ Water_500 + Whitespruce_500 + 1",NA,NA,NA,NA,NA,NA,0.115525935857619,0.225993494377996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.121884197930172,0.162506094040372,NA,NA,-0.0567673699842079,0.143099242881925,NA,NA,-1.73641641794142,0.292407975538454,-1.00731785410031,0.193734732998324,0,9.10948917619547,178.834732065763,5,98,367.669464131526,3.17215729914568,0.00939310936178251,NA,0.736698974476579
"48","1/2/10","~Julian + 1 ~ Blackspruce_500 + Water_500 + 1",0.0642992480152198,0.160805486238786,NA,NA,NA,NA,0.128283045289057,0.22809009005784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.103644383824006,0.167835241289808,NA,NA,NA,NA,NA,NA,-1.74897040588286,0.293931747493348,-1.0267889322501,0.197971840855432,0,9.39322461882215,178.83822135367,5,98,367.67644270734,3.17913587495997,0.00936039121359102,NA,0.74605936569017
"49","1/2/11","~Julian + 1 ~ Blackspruce_500 + Whitebirch_500 + 1",0.0913628628595951,0.153131416793995,NA,NA,NA,NA,0.141796461453289,0.22973344025358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0915588177616702,0.147904048980845,NA,NA,NA,NA,-1.7681091960079,0.296822969245324,-1.02816068675908,0.196901073722477,0,9.71546182880277,178.841161353182,5,98,367.682322706364,3.1850158739839,0.00933291208210104,NA,0.755392277772271
"50","1/4/10","~Julian + 1 ~ Fen_500 + Water_500 + 1",NA,NA,NA,NA,-0.0510276440576349,0.133985861657886,0.114338772283275,0.224937503980322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.126103825861076,0.163249259604773,NA,NA,NA,NA,NA,NA,-1.73514092739382,0.290963523490225,-1.01016564866383,0.193943987112465,0,8.97720709148503,178.841230363643,5,98,367.682460727287,3.1851538949067,0.00933226803575525,NA,0.764724545808026
"51","1/3/12","~Julian + 1 ~ Bog_500 + Whitespruce_500 + 1",NA,NA,-0.108870307547973,0.145330897754799,NA,NA,0.14187813732887,0.232573541397613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0353268074227436,0.146991807610837,NA,NA,-1.76823572892288,0.301359329416961,-1.00651279068348,0.19299282925837,0,9.90823419814889,178.845597807613,5,98,367.691195615226,3.19388878284531,0.00929159875305505,NA,0.774016144561081
"52","1/6/11","~Julian + 1 ~ Shrub_500 + Whitebirch_500 + 1",NA,NA,NA,NA,NA,NA,0.101480829360381,0.229374744321655,NA,NA,0.0697695209962355,0.118347067576017,NA,NA,NA,NA,NA,NA,NA,NA,-0.0934239799020542,0.147973403522789,NA,NA,NA,NA,-1.72999223772751,0.294978976170251,-0.984795012473552,0.196061241324617,0,11.2077693359706,178.852720263961,5,98,367.705440527921,3.20813369554082,0.00922565486653626,NA,0.783241799427617
"53","1/3/8","~Julian + 1 ~ Bog_500 + Tamarack_500 + 1",NA,NA,-0.119135560025764,0.145183650522695,NA,NA,0.133435823028947,0.232478239992455,NA,NA,NA,NA,NA,NA,0.027304155918071,0.13638403781344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.75883859310933,0.300179822981126,-1.00647813542454,0.193478208154636,0,9.92985583737831,178.855688213628,5,98,367.711376427256,3.21406959487535,0.00919831418020498,NA,0.792440113607822
"54","1/3/7","~Julian + 1 ~ Bog_500 + Swamp_500 + 1",NA,NA,-0.135389715032416,0.188286032379759,NA,NA,0.139387850344443,0.230460138544323,NA,NA,NA,NA,0.030656806915651,0.185946497151724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76515190337511,0.298683125362657,-1.01085236616288,0.193410457182083,0,10.8374464677885,178.862065504668,5,98,367.724131009337,3.22682417695671,0.00913984050359731,NA,0.801579954111419
"55","1/7/9","~Julian + 1 ~ Swamp_500 + Tremblingaspen_500 + 1",NA,NA,NA,NA,NA,NA,0.127280287439144,0.235408763504191,NA,NA,NA,NA,-0.0636282577015734,0.134304608606945,NA,NA,-0.100647026972863,0.141506709313826,NA,NA,NA,NA,NA,NA,NA,NA,-1.75823478323525,0.304944812836685,-0.984298067106738,0.194377345972579,0,10.6230378368279,178.869566261284,5,98,367.739132522568,3.24182569018791,0.0090715412527204,NA,0.81065149536414
"56","1/7/11","~Julian + 1 ~ Swamp_500 + Whitebirch_500 + 1",NA,NA,NA,NA,NA,NA,0.126856624244822,0.22966179795578,NA,NA,NA,NA,-0.0672290521538357,0.134884463624745,NA,NA,NA,NA,NA,NA,-0.0992962960639068,0.148525339577069,NA,NA,NA,NA,-1.75443127836091,0.297446725521857,-1.00278623315344,0.192668432269364,0,9.62698445692913,178.880279789989,5,98,367.760559579979,3.26325274759836,0.00897487179525166,NA,0.819626367159391
