"","SS","VPD__0.1m_Grid.1x1m","VPD__0.50cm_Grid.1x1m","VPD__1.2m_Grid.1x1m","VPD__10.11m_Grid.1x1m","VPD__100.150cm_Grid.1x1m","VPD__11.12m_Grid.1x1m","VPD__12.13m_Grid.1x1m","VPD__13.14m_Grid.1x1m","VPD__14.15m_Grid.1x1m","VPD__15.16m_Grid.1x1m","VPD__150.200cm_Grid.1x1m","VPD__16.17m_Grid.1x1m","VPD__17.18m_Grid.1x1m","VPD__18.19m_Grid.1x1m","VPD__19.20m_Grid.1x1m","VPD__2.3m_Grid.1x1m","VPD__3.4m_Grid.1x1m","VPD__4.5m_Grid.1x1m","VPD__5.6m_Grid.1x1m","VPD__50.100cm_Grid.1x1m","VPD__6.7m_Grid.1x1m","VPD__7.8m_Grid.1x1m","VPD__8.9m_Grid.1x1m","VPD__9.10m_Grid.1x1m","VPD__Abv200cm_Grid.1x1m","VPD__Abv20m_Grid.1x1m"
"41","BG_15_46",0.509468472399679,0.470710608542563,0.0499166606103211,0.0230485808491519,0.0214784970122851,0.0203138570561156,0.0177196266189132,0.0159819590123535,0,0.0137920303613169,0.0284381636558769,0.0121773410119706,0.0207260118127486,0.00880018586907226,0.00798665520968336,0.0532060128661012,0.0433635876716833,0.037655417298821,0.0334662570968885,0.0387578645024838,0.0308909196568579,0.0291045569523176,0.0274593345229524,0.0254358825725356,0.440614870387583,0.0194866566819967
"42","BG_15_47",0.638196442202824,0.595521924864072,0.0601223025429664,0.0137761198308431,0.0257007702446566,0.0115005796503336,0.00929201217683224,0.00799659264368613,0,0.00579261127237031,0.0344215323650831,0.00407818636125601,0.00490078936571086,0.00128725774878921,0.000799629322409952,0.060370961109438,0.0440583753378814,0.0338356956863959,0.0269071089863966,0.0426745181153783,0.0227113699083542,0.0199403499265131,0.0175957931245504,0.0154791091253563,0.301681258604597,0.00135871869731964
"43","BG_15_48",0.602977020108185,0.55649329680446,0.0646963626601767,0.0121922609717034,0.027007279723205,0.00948833636779324,0.00738708736936729,0.00585166654681456,0,0.00377070833950236,0.0376890830225057,0.00246325369121511,0.00272080328871989,0.000896715155232148,0.000807893818121872,0.073097403860854,0.0561579167766932,0.0422223153615094,0.0325473450142845,0.0464837241602624,0.026104910706646,0.0216359843431311,0.0181287290103194,0.0148429492203122,0.332326621407121,0.00201034351101123
"44","BG_15_49",0.517482346260691,0.479435982757449,0.0534213301060357,0.0253704068685045,0.0222287000429354,0.0188753099112588,0.013361225283041,0.00934774584272342,0,0.00581772868207169,0.0311926301352502,0.00389175511113275,0.00424629176481838,0.00116850672051335,0.000907917704696147,0.0615651239089623,0.0511371128335912,0.0451148180522963,0.0414566504829805,0.0380463642085036,0.0395366653783154,0.0381630713768406,0.0359877117089197,0.0313204257086785,0.429096327783721,0.00182786386459078
"45","BG_15_5",0.408398094461753,0.360026857179969,0.0693248813770747,0.0274144757397882,0.029476244416962,0.0234999073627411,0.01977542061774,0.0161688738806666,0,0.0125795758255878,0.0398486370430504,0.00929633989311181,0.0118795884091989,0.0033936816970911,0.00191365943485257,0.0751982363054813,0.0633064517655402,0.055292773577194,0.0493245221727188,0.048371238042785,0.0442774828977966,0.0401162783360067,0.0358328634163381,0.0315813040839874,0.522277030137104,0.00142559874398564
"46","BG_15_50",0.496490527993604,0.455820890748434,0.0446395036616121,0.0313322001314465,0.019589255020361,0.0239715221956502,0.0169762297680021,0.0114112547490647,0,0.00748085893822902,0.0250502487069004,0.00457542925494397,0.00427235035843591,0.00101394956015044,0.000685447177448281,0.0504180580268632,0.0462837566934217,0.0452969505461433,0.0445960058827351,0.0406696380485159,0.0444961616475787,0.0441042698781229,0.0423261649695473,0.0378503479998356,0.458869972531996,0.00177901897317616
"47","BG_15_51",0.362759357462921,0.323097102633113,0.0662540921372302,0.0337389735346554,0.0270806897441576,0.0283282860860289,0.0232057741029995,0.0185897024944198,0,0.0143713272332841,0.0391734024603065,0.010956578734175,0.0148720433957801,0.00498573502521207,0.00376876345283714,0.0757399665615751,0.0613089061829219,0.0533062217079954,0.0489047101933529,0.0396622553265501,0.0469593047717301,0.0456418739913412,0.0429952212232918,0.0389375015273049,0.570986553933354,0.00437566640557156
"48","BG_15_52",0.28357951176691,0.249812465748165,0.0561685969199928,0.0380887395978427,0.0229463014922014,0.0331945224570871,0.0285938911323789,0.0242129667584837,0,0.0208570415444411,0.0332222954834211,0.0182769266953728,0.03231365796661,0.0151544842368323,0.0148368731356903,0.0655100588232908,0.0542086130268243,0.0492390219776288,0.046962466706953,0.0337670463589991,0.0456321385829608,0.0445934056096109,0.04353486921236,0.0415806889285817,0.660251894410051,0.0434615313382009
"49","BG_15_53",0.373305453135701,0.331065372235787,0.0678258637460215,0.0307475067851121,0.0276752720920527,0.026634254528072,0.0215526036736639,0.0170219023733983,0,0.0135300963040808,0.0401505917294696,0.0112596414623086,0.019769444649447,0.00940401017249849,0.00950686870478385,0.0762653863287073,0.0582974443275458,0.0482523369975087,0.0420965812288465,0.0422400814548578,0.0383500626774566,0.0361639073763496,0.0347032938387991,0.0334158467408405,0.558868686499723,0.0318975008861946
"50","BG_15_54",0.519921897432006,0.480219147961396,0.0590901966927479,0.0190186123445128,0.0244616680506504,0.0164605729817807,0.0136328157421557,0.01117988132059,0,0.00941851174471256,0.0346285287044765,0.00828926689780216,0.0155884879067434,0.00805310879431305,0.00833569780913399,0.0662719973828058,0.0509288001817459,0.0404555353661766,0.0328190928836018,0.0397027499986029,0.0276528151120161,0.0247093599512049,0.0227985421480766,0.020997192816357,0.420987908522767,0.024377618739364
"51","BG_15_55",0.323766989475709,0.287342182025552,0.0562227508489132,0.0335835977861834,0.0230204569065491,0.0300953681118904,0.0260441524207678,0.0225019116779735,0,0.019920929135617,0.0332022939990607,0.0179320923035828,0.0319851349822289,0.0151307120752722,0.0142700352248749,0.0663515542574536,0.0562599353379719,0.0493862152066656,0.0441287157294072,0.0364248078964001,0.0410644794441729,0.0397477657158603,0.0387670960531819,0.0367442212308219,0.620010262650637,0.0360963490439549
"52","BG_15_56",0.362740169528695,0.323872412132379,0.0595477879135346,0.0355564794535125,0.0245725433731157,0.0287924822608231,0.0220452472873,0.0164619793658405,0,0.0119178597688339,0.0349752445936943,0.00854504167515695,0.0103280452798847,0.00296646264781421,0.00194335086245078,0.0703770277388844,0.0634265532434949,0.0593264416128543,0.0553632855080976,0.0388677578458041,0.0517717542057878,0.048909405730527,0.0458174692567592,0.0415764516246647,0.577712045598634,0.00258671090966222
